,ID,hashtag,prediction
4616,560090539.0,STARBUCKS,web_site
4622,6229313069.0,STARBUCKS,ice_cream
4624,6641045427.0,STARBUCKS,coffee_mug
4625,6742579607.0,STARBUCKS,cup
4632,8242696967.0,STARBUCKS,coffee_mug
4641,11711127206.0,STARBUCKS,espresso
4648,1663482626.0,STARBUCKS,coffee_mug
4650,17762956967.0,STARBUCKS,ice_cream
4652,183225721.0,STARBUCKS,eggnog
4654,1934353299.0,STARBUCKS,web_site
4657,206156059.0,STARBUCKS,Christmas_stocking
4664,32304118.0,STARBUCKS,cup
4667,40465791.0,STARBUCKS,ice_cream
4670,419235401.0,STARBUCKS,ice_cream
4682,7396399266.0,STARBUCKS,coffee_mug
4685,7862404971.0,STARBUCKS,cup
4691,10228958057.0,STARBUCKS,web_site
4692,10397998354.0,STARBUCKS,packet
4699,1530052081.0,STARBUCKS,coffee_mug
4714,19383723701.0,STARBUCKS,ice_cream
4715,1981077126.0,STARBUCKS,eggnog
4716,2005707020.0,STARBUCKS,espresso
4721,262599948.0,STARBUCKS,web_site
4724,3956347631.0,STARBUCKS,packet
4731,5614821047.0,STARBUCKS,coffee_mug
4735,616376637.0,STARBUCKS,Christmas_stocking
4736,7729640990.0,STARBUCKS,web_site
4745,10616535231.0,STARBUCKS,eggnog
4746,12635506164.0,STARBUCKS,Christmas_stocking
4755,188555402.0,STARBUCKS,Christmas_stocking
4756,1912332489.0,STARBUCKS,packet
4767,24839005414.0,STARBUCKS,wig
4769,254237643.0,STARBUCKS,eggnog
4774,3745940404.0,STARBUCKS,eggnog
4777,4269917434.0,STARBUCKS,eggnog
4778,4421928969.0,STARBUCKS,coffee_mug
4779,4673975571.0,STARBUCKS,bucket
4784,643566427.0,STARBUCKS,wig
4798,12672628807.0,STARBUCKS,bucket
4801,13260806237.0,STARBUCKS,bucket
4815,2007339621.0,STARBUCKS,coffee_mug
4823,2313991540.0,STARBUCKS,eggnog
4825,2529297656.0,STARBUCKS,bucket
4826,2706416686.0,STARBUCKS,wig
4835,4661711037.0,STARBUCKS,ice_cream
4842,6727858173.0,STARBUCKS,cup
4846,8626523452.0,STARBUCKS,bucket
4851,12842327954.0,STARBUCKS,web_site
4855,1391493894.0,STARBUCKS,web_site
4857,1664424780.0,STARBUCKS,eggnog
4860,17942293730.0,STARBUCKS,packet
4863,19041371252.0,STARBUCKS,web_site
4866,1931503326.0,STARBUCKS,coffee_mug
4871,2129273169.0,STARBUCKS,espresso
4873,237618724.0,STARBUCKS,bucket
4879,2925213787.0,STARBUCKS,ice_cream
4887,639155765.0,STARBUCKS,espresso
4888,6983222169.0,STARBUCKS,wig
4893,7614623349.0,STARBUCKS,web_site
4895,7993658678.0,STARBUCKS,web_site
4900,1009253534.0,STARBUCKS,Christmas_stocking
4909,1745415315.0,STARBUCKS,cup
4911,177179601.0,STARBUCKS,cup
4914,21469159235.0,STARBUCKS,web_site
4916,2201607564.0,STARBUCKS,Christmas_stocking
4917,2287626935.0,STARBUCKS,Christmas_stocking
4920,247074016.0,STARBUCKS,cup
4921,24994209159.0,STARBUCKS,bucket
4926,3450064554.0,STARBUCKS,eggnog
4927,3535064143.0,STARBUCKS,espresso
4931,4019986483.0,STARBUCKS,coffee_mug
4938,6624127220.0,STARBUCKS,web_site
4941,6978951727.0,STARBUCKS,espresso
4950,9691528232.0,STARBUCKS,web_site
4953,14289394412.0,STARBUCKS,eggnog
4956,1457752011.0,STARBUCKS,eggnog
4966,2099932258.0,STARBUCKS,eggnog
4969,221005472.0,STARBUCKS,ice_cream
4972,233728262.0,STARBUCKS,packet
4978,3088065751.0,STARBUCKS,web_site
4979,317126438.0,STARBUCKS,espresso
4980,33781534.0,STARBUCKS,espresso
4981,36785913.0,STARBUCKS,bucket
4987,4498340327.0,STARBUCKS,Christmas_stocking
4988,462443157.0,STARBUCKS,cup
4992,6179415858.0,STARBUCKS,eggnog
4996,6717937869.0,STARBUCKS,packet
5006,1391493894.0,STARBUCKS,web_site
5007,1397263853.0,STARBUCKS,eggnog
5013,17686992494.0,STARBUCKS,Christmas_stocking
5025,25026828442.0,STARBUCKS,web_site
5032,3169251252.0,STARBUCKS,cup
5034,3620239213.0,STARBUCKS,Christmas_stocking
5041,4781854747.0,STARBUCKS,web_site
5043,5360338471.0,STARBUCKS,eggnog
5044,5609116411.0,STARBUCKS,Christmas_stocking
5046,6848653127.0,STARBUCKS,eggnog
5051,8400978602.0,STARBUCKS,coffee_mug
5055,1114103868.0,STARBUCKS,coffee_mug
5057,11579842924.0,STARBUCKS,web_site
5059,1195124664.0,STARBUCKS,eggnog
5062,13152953621.0,STARBUCKS,bucket
5063,13265636246.0,STARBUCKS,packet
5064,151261.0,STARBUCKS,ice_cream
5065,1547961663.0,STARBUCKS,web_site
5066,1578903192.0,STARBUCKS,ice_cream
5067,16234479021.0,STARBUCKS,packet
5068,1651219334.0,STARBUCKS,ice_cream
5069,1651877288.0,STARBUCKS,eggnog
5078,2243236514.0,STARBUCKS,ice_cream
5087,3543690551.0,STARBUCKS,eggnog
5091,4712986532.0,STARBUCKS,Christmas_stocking
5099,7036806605.0,STARBUCKS,espresso
5101,7465876024.0,STARBUCKS,coffee_mug
5106,9951506.0,STARBUCKS,cup
5115,15863759.0,STARBUCKS,ice_cream
5116,1626363489.0,STARBUCKS,ice_cream
5117,1689083538.0,STARBUCKS,coffee_mug
5123,197387643.0,STARBUCKS,bucket
5125,216515723.0,STARBUCKS,web_site
5127,23214272673.0,STARBUCKS,cup
5129,245528176.0,STARBUCKS,eggnog
5135,310307048.0,STARBUCKS,espresso
5138,33408523.0,STARBUCKS,Christmas_stocking
5142,4661375632.0,STARBUCKS,packet
5150,6634434638.0,STARBUCKS,web_site
5153,7402182007.0,STARBUCKS,web_site
5155,8372505857.0,STARBUCKS,bucket
5160,11652098515.0,STARBUCKS,espresso
5162,12810215367.0,STARBUCKS,web_site
5167,16100131769.0,STARBUCKS,eggnog
5174,21125264253.0,STARBUCKS,Christmas_stocking
5176,21281730019.0,STARBUCKS,eggnog
5189,3045364217.0,STARBUCKS,Christmas_stocking
5196,4235725513.0,STARBUCKS,espresso
5213,13003902679.0,STARBUCKS,coffee_mug
5215,1391493894.0,STARBUCKS,web_site
5223,18315473568.0,STARBUCKS,coffee_mug
5234,24819007015.0,STARBUCKS,web_site
5235,290657850.0,STARBUCKS,Christmas_stocking
5243,5599589319.0,STARBUCKS,coffee_mug
5246,5714585101.0,STARBUCKS,Christmas_stocking
5247,578500863.0,STARBUCKS,cup
5249,6213054053.0,STARBUCKS,ice_cream
5252,6844985759.0,STARBUCKS,eggnog
5256,7822004724.0,STARBUCKS,web_site
5261,8693119906.0,STARBUCKS,ice_cream
5263,10679248318.0,STARBUCKS,web_site
5268,1480764423.0,STARBUCKS,coffee_mug
5282,23126691534.0,STARBUCKS,Christmas_stocking
5284,23864541664.0,STARBUCKS,eggnog
5287,24984475315.0,STARBUCKS,Christmas_stocking
5290,261378332.0,STARBUCKS,wig
5291,3673846638.0,STARBUCKS,Christmas_stocking
5295,4324338086.0,STARBUCKS,web_site
5309,7093461056.0,STARBUCKS,web_site
5322,1474859779.0,STARBUCKS,packet
5324,16500529644.0,STARBUCKS,web_site
5332,2175612778.0,STARBUCKS,eggnog
5333,23538328967.0,STARBUCKS,web_site
5337,29830978.0,STARBUCKS,bucket
5338,2996681246.0,STARBUCKS,espresso
5340,3123222548.0,STARBUCKS,cup
5352,462792206.0,STARBUCKS,web_site
5358,6918215672.0,STARBUCKS,web_site
5364,9296930.0,STARBUCKS,coffee_mug
5365,9691528232.0,STARBUCKS,web_site
5366,9964713486.0,STARBUCKS,cup
5369,1290386334.0,STARBUCKS,bucket
5371,1414396523.0,STARBUCKS,Christmas_stocking
5377,1503939242.0,STARBUCKS,ice_cream
5385,19359023194.0,STARBUCKS,web_site
5386,2062046401.0,STARBUCKS,packet
5387,2066076267.0,STARBUCKS,ice_cream
5396,296129538.0,STARBUCKS,packet
5398,300312062.0,STARBUCKS,packet
5404,4652661410.0,STARBUCKS,bucket
5405,4835208881.0,STARBUCKS,cup
5408,553464476.0,STARBUCKS,ice_cream
5412,6498043857.0,STARBUCKS,eggnog
5425,13599372814.0,STARBUCKS,bucket
5427,1434767796.0,STARBUCKS,packet
5433,1749148689.0,STARBUCKS,eggnog
5435,1801147672.0,STARBUCKS,ice_cream
5439,19041371252.0,STARBUCKS,web_site
5442,203215017.0,STARBUCKS,bucket
5444,2093846394.0,STARBUCKS,web_site
5445,22027869176.0,STARBUCKS,eggnog
5446,2206411228.0,STARBUCKS,espresso
5452,2574273619.0,STARBUCKS,cup
5455,317900519.0,STARBUCKS,wig
5456,320273070.0,STARBUCKS,web_site
5465,6267257627.0,STARBUCKS,ice_cream
5467,7234563768.0,STARBUCKS,espresso
5469,7471728723.0,STARBUCKS,eggnog
5470,7572127359.0,STARBUCKS,bucket
5478,1559212114.0,STARBUCKS,coffee_mug
5481,1717789540.0,STARBUCKS,cup
5483,1822340036.0,STARBUCKS,web_site
5490,23527346875.0,STARBUCKS,web_site
5491,237814737.0,STARBUCKS,coffee_mug
5492,24322768196.0,STARBUCKS,eggnog
5497,2540104439.0,STARBUCKS,bucket
5503,32015706.0,STARBUCKS,packet
5504,322962415.0,STARBUCKS,coffee_mug
5506,36330035.0,STARBUCKS,web_site
5522,9963810585.0,STARBUCKS,cup
5526,1382257811.0,STARBUCKS,coffee_mug
5534,1689083538.0,STARBUCKS,espresso
5536,17158055936.0,STARBUCKS,web_site
5544,23118886640.0,STARBUCKS,web_site
5546,25380001.0,STARBUCKS,cup
5549,288117301.0,STARBUCKS,cup
5550,28997491.0,STARBUCKS,ice_cream
5561,42283358.0,STARBUCKS,Christmas_stocking
5564,5569077987.0,STARBUCKS,espresso
5565,577548979.0,STARBUCKS,Christmas_stocking
5568,5981216177.0,STARBUCKS,Christmas_stocking
5569,6404928533.0,STARBUCKS,ice_cream
5571,7285156722.0,STARBUCKS,cup
5573,7521698139.0,STARBUCKS,packet
5575,10864760849.0,STARBUCKS,web_site
5583,1559212114.0,STARBUCKS,coffee_mug
5587,1956115327.0,STARBUCKS,espresso
5591,2030603275.0,STARBUCKS,eggnog
5606,5320220194.0,STARBUCKS,espresso
5609,5679715240.0,STARBUCKS,coffee_mug
5625,9867986039.0,STARBUCKS,packet
5630,12523642151.0,STARBUCKS,Christmas_stocking
5633,146193601.0,STARBUCKS,ice_cream
5639,1737959486.0,STARBUCKS,coffee_mug
5643,1965693185.0,STARBUCKS,web_site
5645,2128574915.0,STARBUCKS,bucket
5651,2296123520.0,STARBUCKS,bucket
5654,247576552.0,STARBUCKS,bucket
5659,31597041.0,STARBUCKS,bucket
5666,5084741433.0,STARBUCKS,coffee_mug
5673,7278615970.0,STARBUCKS,eggnog
5674,7303710378.0,STARBUCKS,bucket
5680,11652098515.0,STARBUCKS,espresso
5681,12619270535.0,STARBUCKS,ice_cream
5682,1375099752.0,STARBUCKS,bucket
5684,15919100060.0,STARBUCKS,ice_cream
5695,21471172735.0,STARBUCKS,espresso
5696,22090459047.0,STARBUCKS,packet
5702,2895894173.0,STARBUCKS,coffee_mug
5704,315660657.0,STARBUCKS,packet
5729,9691528232.0,STARBUCKS,web_site
5733,1273990227.0,STARBUCKS,Christmas_stocking
5749,2038328700.0,STARBUCKS,espresso
5751,21468981910.0,STARBUCKS,ice_cream
5754,2290100219.0,STARBUCKS,packet
5759,25210603242.0,STARBUCKS,web_site
5760,270560518.0,STARBUCKS,bucket
5764,3158599696.0,STARBUCKS,ice_cream
5766,3593239392.0,STARBUCKS,bucket
5768,3933736174.0,STARBUCKS,packet
5769,4198528266.0,STARBUCKS,Christmas_stocking
5772,5046079734.0,STARBUCKS,bucket
5779,8065326390.0,STARBUCKS,cup
5784,10689109389.0,STARBUCKS,Christmas_stocking
5790,14678328407.0,STARBUCKS,web_site
5793,1586973345.0,STARBUCKS,bucket
5795,18009563797.0,STARBUCKS,cup
5797,1967636944.0,STARBUCKS,Christmas_stocking
5798,2038328700.0,STARBUCKS,espresso
5800,21125264253.0,STARBUCKS,Christmas_stocking
5806,2255316418.0,STARBUCKS,eggnog
5811,23907068935.0,STARBUCKS,espresso
5817,3493783829.0,STARBUCKS,cup
5820,3662538211.0,STARBUCKS,web_site
5826,436091989.0,STARBUCKS,web_site
5830,5681533.0,STARBUCKS,web_site
5831,5874060278.0,STARBUCKS,coffee_mug
5834,879367709.0,STARBUCKS,Christmas_stocking
5835,10124172698.0,STARBUCKS,Christmas_stocking
5836,10691848293.0,STARBUCKS,web_site
5842,1557863144.0,STARBUCKS,packet
5845,16600178351.0,STARBUCKS,espresso
5859,3129354381.0,STARBUCKS,eggnog
5860,328720235.0,STARBUCKS,coffee_mug
5865,4109931037.0,STARBUCKS,eggnog
5872,6356988690.0,STARBUCKS,eggnog
5878,7318653870.0,STARBUCKS,bucket
5883,912008341.0,STARBUCKS,Christmas_stocking
5884,9272391912.0,STARBUCKS,eggnog
5887,11382576.0,STARBUCKS,bucket
5895,16012571175.0,STARBUCKS,Christmas_stocking
5906,22561052087.0,STARBUCKS,ice_cream
5908,2377889.0,STARBUCKS,packet
5909,24159986575.0,STARBUCKS,bucket
5913,275725339.0,STARBUCKS,ice_cream
5920,3587945052.0,STARBUCKS,cup
5921,3662538211.0,STARBUCKS,web_site
5924,392485768.0,STARBUCKS,Christmas_stocking
5930,6089955065.0,STARBUCKS,cup
5932,6854225412.0,STARBUCKS,bucket
5933,7001213634.0,STARBUCKS,ice_cream
5934,7913982103.0,STARBUCKS,coffee_mug
5941,1387868198.0,STARBUCKS,Christmas_stocking
5944,15901128150.0,STARBUCKS,ice_cream
5948,1786152472.0,STARBUCKS,ice_cream
5952,19451982151.0,STARBUCKS,web_site
5953,196219989.0,STARBUCKS,eggnog
5956,2000828032.0,STARBUCKS,eggnog
5962,24427708278.0,STARBUCKS,eggnog
5963,24977207386.0,STARBUCKS,ice_cream
5967,3436216379.0,STARBUCKS,eggnog
5972,37133362.0,STARBUCKS,bucket
5973,38917342.0,STARBUCKS,coffee_mug
5974,39609905.0,STARBUCKS,bucket
5975,4050602.0,STARBUCKS,bucket
5979,5321965312.0,STARBUCKS,cup
5981,5498922025.0,STARBUCKS,cup
5984,5639972073.0,STARBUCKS,espresso
5986,6321601486.0,STARBUCKS,coffee_mug
5987,6344322841.0,STARBUCKS,ice_cream
5990,9474923949.0,STARBUCKS,coffee_mug
5991,104768115.0,STARBUCKS,ice_cream
5998,16234479021.0,STARBUCKS,packet
5999,1664020877.0,STARBUCKS,eggnog
6000,1773941078.0,STARBUCKS,coffee_mug
6005,19605774461.0,STARBUCKS,web_site
6007,198659600.0,STARBUCKS,Christmas_stocking
6008,2018507798.0,STARBUCKS,web_site
6009,2032625090.0,STARBUCKS,cup
6017,2301520471.0,STARBUCKS,eggnog
6019,24847659591.0,STARBUCKS,eggnog
6020,25015197533.0,STARBUCKS,espresso
6021,25015197533.0,STARBUCKS,espresso
6024,3494334383.0,STARBUCKS,cup
6027,3662538211.0,STARBUCKS,web_site
6028,3907722583.0,STARBUCKS,coffee_mug
6030,4143796136.0,STARBUCKS,coffee_mug
6039,7693994278.0,STARBUCKS,cup
6042,9031630553.0,STARBUCKS,cup
6045,13288677087.0,STARBUCKS,cup
6051,1550516857.0,STARBUCKS,packet
6052,16100131769.0,STARBUCKS,eggnog
6053,16234983270.0,STARBUCKS,web_site
6061,2076126849.0,STARBUCKS,ice_cream
6062,2107951968.0,STARBUCKS,web_site
6063,21125264253.0,STARBUCKS,Christmas_stocking
6067,2368836772.0,STARBUCKS,espresso
6082,55639101.0,STARBUCKS,ice_cream
6084,6022987303.0,STARBUCKS,cup
6092,9611477892.0,STARBUCKS,web_site
6093,9691528232.0,STARBUCKS,web_site
6095,10823252490.0,STARBUCKS,web_site
6097,1165931103.0,STARBUCKS,web_site
6111,21670148242.0,STARBUCKS,wig
6112,2178915437.0,STARBUCKS,coffee_mug
6115,24161810685.0,STARBUCKS,eggnog
6120,26293698.0,STARBUCKS,bucket
6121,265821269.0,STARBUCKS,cup
6122,273443074.0,STARBUCKS,ice_cream
6126,3115478605.0,STARBUCKS,espresso
6129,3593239392.0,STARBUCKS,bucket
6131,376665478.0,STARBUCKS,cup
6137,506172135.0,STARBUCKS,Christmas_stocking
6141,6690113816.0,STARBUCKS,wig
6143,6874273188.0,STARBUCKS,espresso
6147,1158985009.0,STARBUCKS,ice_cream
6148,12057582435.0,STARBUCKS,eggnog
6149,12610689536.0,STARBUCKS,packet
6156,1485205499.0,STARBUCKS,wig
6161,19092611321.0,STARBUCKS,wig
6173,2519405556.0,STARBUCKS,Christmas_stocking
6176,2715360.0,STARBUCKS,bucket
6177,276109265.0,STARBUCKS,espresso
6178,2926377826.0,STARBUCKS,Christmas_stocking
6180,392485768.0,STARBUCKS,Christmas_stocking
6183,506172135.0,STARBUCKS,web_site
6186,6148253404.0,STARBUCKS,web_site
6190,7044381152.0,STARBUCKS,web_site
6197,10128566225.0,STARBUCKS,web_site
6198,10599547472.0,STARBUCKS,bucket
6199,1175338238.0,STARBUCKS,bucket
6203,1385233.0,STARBUCKS,Christmas_stocking
6208,1729454298.0,STARBUCKS,Christmas_stocking
6212,1948490253.0,STARBUCKS,packet
6213,2022066797.0,STARBUCKS,ice_cream
6218,2139017906.0,STARBUCKS,web_site
6219,21420110162.0,STARBUCKS,wig
6222,22928267377.0,STARBUCKS,Christmas_stocking
6223,23339995865.0,STARBUCKS,cup
6226,25008412087.0,STARBUCKS,cup
6229,290156276.0,STARBUCKS,bucket
6238,4721000103.0,STARBUCKS,web_site
6248,11380312526.0,STARBUCKS,coffee_mug
6255,1491757436.0,STARBUCKS,wig
6266,24605297546.0,STARBUCKS,ice_cream
6268,25008412087.0,STARBUCKS,espresso
6275,3553028920.0,STARBUCKS,ice_cream
6282,486545326.0,STARBUCKS,cup
6286,574311417.0,STARBUCKS,cup
6293,7018227561.0,STARBUCKS,packet
6297,11579842924.0,STARBUCKS,web_site
6309,1985648067.0,STARBUCKS,web_site
6312,2193824396.0,STARBUCKS,packet
6317,230813369.0,STARBUCKS,eggnog
6320,275401683.0,STARBUCKS,coffee_mug
6328,427604523.0,STARBUCKS,bucket
6329,4385307111.0,STARBUCKS,web_site
6330,5491224484.0,STARBUCKS,coffee_mug
6346,9691528232.0,STARBUCKS,web_site
6349,1273990227.0,STARBUCKS,Christmas_stocking
6351,13489903384.0,STARBUCKS,espresso
6356,182047605.0,STARBUCKS,Christmas_stocking
6359,20253195673.0,STARBUCKS,wig
6371,246965848.0,STARBUCKS,bucket
6372,25015197533.0,STARBUCKS,espresso
6373,3244720285.0,STARBUCKS,coffee_mug
6374,3272632808.0,STARBUCKS,espresso
6377,370038242.0,STARBUCKS,wig
6379,4780854600.0,STARBUCKS,web_site
6381,5823312241.0,STARBUCKS,cup
6384,6867962773.0,STARBUCKS,ice_cream
6387,7321491338.0,STARBUCKS,cup
6389,7648478621.0,STARBUCKS,ice_cream
6391,8065326390.0,STARBUCKS,cup
6392,8604937684.0,STARBUCKS,wig
6393,9209563337.0,STARBUCKS,eggnog
6396,10924802921.0,STARBUCKS,cup
6401,1493821717.0,STARBUCKS,packet
6402,16234983270.0,STARBUCKS,web_site
6404,18328555605.0,STARBUCKS,bucket
6408,2095522715.0,STARBUCKS,Christmas_stocking
6415,25008412087.0,STARBUCKS,coffee_mug
6420,3623296701.0,STARBUCKS,web_site
6421,38461073.0,STARBUCKS,eggnog
6425,459725031.0,STARBUCKS,coffee_mug
6431,609616476.0,STARBUCKS,ice_cream
6434,6637005203.0,STARBUCKS,coffee_mug
6440,8604937684.0,STARBUCKS,wig
6441,8702145763.0,STARBUCKS,Christmas_stocking
6449,16919319687.0,STARBUCKS,web_site
6453,242881187.0,STARBUCKS,packet
6454,247003639.0,STARBUCKS,bucket
6455,25008412087.0,STARBUCKS,eggnog
6460,3907722583.0,STARBUCKS,coffee_mug
6463,4204699948.0,STARBUCKS,bucket
6464,4235725513.0,STARBUCKS,espresso
6465,427604523.0,STARBUCKS,bucket
6479,6331040066.0,STARBUCKS,cup
6480,6903949728.0,STARBUCKS,Christmas_stocking
6481,7959647139.0,STARBUCKS,espresso
6483,8122871589.0,STARBUCKS,wig
6487,8298757248.0,STARBUCKS,web_site
6488,8604937684.0,STARBUCKS,wig
6490,11382576.0,STARBUCKS,bucket
6494,13937546456.0,STARBUCKS,web_site
6499,14583251565.0,STARBUCKS,web_site
6511,21468981910.0,STARBUCKS,ice_cream
6513,2290100219.0,STARBUCKS,packet
6527,619408294.0,STARBUCKS,coffee_mug
6534,8604937684.0,STARBUCKS,wig
6535,8604937684.0,STARBUCKS,wig
6536,8675362554.0,STARBUCKS,cup
6538,1577494955.0,STARBUCKS,packet
6550,22017935.0,STARBUCKS,coffee_mug
6554,24749481490.0,STARBUCKS,Christmas_stocking
6555,25008412087.0,STARBUCKS,espresso
6561,3261641348.0,STARBUCKS,eggnog
6563,3526823151.0,STARBUCKS,web_site
6565,38349836.0,STARBUCKS,ice_cream
6573,6739721049.0,STARBUCKS,cup
6574,6764182314.0,STARBUCKS,coffee_mug
6575,735366934.0,STARBUCKS,espresso
6578,8604937684.0,STARBUCKS,wig
6579,8604937684.0,STARBUCKS,wig
6581,9691528232.0,STARBUCKS,web_site
6582,11419923882.0,STARBUCKS,ice_cream
6586,13017013576.0,STARBUCKS,wig
6592,18869604265.0,STARBUCKS,coffee_mug
6595,2186815805.0,STARBUCKS,wig
6598,24316427548.0,STARBUCKS,eggnog
6599,25008412087.0,STARBUCKS,coffee_mug
6604,295151883.0,STARBUCKS,ice_cream
6610,3532504047.0,STARBUCKS,cup
6614,4977002355.0,STARBUCKS,web_site
6615,506172135.0,STARBUCKS,Christmas_stocking
6624,9447683.0,STARBUCKS,bucket
6637,25008412087.0,STARBUCKS,coffee_mug
6644,4273465989.0,STARBUCKS,packet
6647,506172135.0,STARBUCKS,web_site
6648,506172135.0,STARBUCKS,web_site
6653,5458894750.0,STARBUCKS,bucket
6657,6924706.0,STARBUCKS,coffee_mug
6659,7028562499.0,STARBUCKS,cup
6672,1653691049.0,STARBUCKS,web_site
6674,19576585387.0,STARBUCKS,cup
6676,21486599102.0,STARBUCKS,bucket
6680,25008412087.0,STARBUCKS,web_site
6681,31148854.0,STARBUCKS,wig
6692,506172135.0,STARBUCKS,web_site
6700,8604937684.0,STARBUCKS,wig
6705,1233316703.0,STARBUCKS,packet
6708,21281730019.0,STARBUCKS,eggnog
6709,214412871.0,STARBUCKS,eggnog
6713,24390005826.0,STARBUCKS,ice_cream
6716,25006486591.0,STARBUCKS,coffee_mug
6720,2883296761.0,STARBUCKS,coffee_mug
6724,4086931882.0,STARBUCKS,cup
6728,4673975571.0,STARBUCKS,bucket
6730,6076776652.0,STARBUCKS,web_site
6731,7261140847.0,STARBUCKS,eggnog
6737,8604937684.0,STARBUCKS,wig
6739,11072539117.0,STARBUCKS,eggnog
6740,11579842924.0,STARBUCKS,web_site
6747,214412871.0,STARBUCKS,ice_cream
6749,225667800.0,STARBUCKS,cup
6752,24752049.0,STARBUCKS,cup
6755,356650867.0,STARBUCKS,coffee_mug
6757,4463814020.0,STARBUCKS,web_site
6758,4673975571.0,STARBUCKS,bucket
6761,5046079734.0,STARBUCKS,bucket
6769,8122871589.0,STARBUCKS,wig
6770,8155198512.0,STARBUCKS,ice_cream
6771,8225723488.0,STARBUCKS,web_site
6772,8604937684.0,STARBUCKS,wig
6773,1250798912.0,STARBUCKS,ice_cream
6781,19605774461.0,STARBUCKS,web_site
6784,20684917151.0,STARBUCKS,Christmas_stocking
6791,23339995865.0,STARBUCKS,cup
6792,23538328967.0,STARBUCKS,web_site
6799,2876248308.0,STARBUCKS,cup
6804,337697498.0,STARBUCKS,Christmas_stocking
6806,3470497322.0,STARBUCKS,web_site
6814,5624367029.0,STARBUCKS,coffee_mug
6819,6854225412.0,STARBUCKS,bucket
6820,7722358261.0,STARBUCKS,packet
6823,8933319011.0,STARBUCKS,espresso
6826,13208066008.0,STARBUCKS,web_site
6830,172237.0,STARBUCKS,Christmas_stocking
6833,24316427548.0,STARBUCKS,eggnog
6838,4673975571.0,STARBUCKS,bucket
6840,4775840506.0,STARBUCKS,bucket
6842,506172135.0,STARBUCKS,web_site
6843,506172135.0,STARBUCKS,Christmas_stocking
6844,506172135.0,STARBUCKS,Christmas_stocking
6846,6639137604.0,STARBUCKS,ice_cream
6847,8604937684.0,STARBUCKS,wig
6848,8604937684.0,STARBUCKS,wig
6850,9240227744.0,STARBUCKS,espresso
6851,9691528232.0,STARBUCKS,web_site
6852,10328675238.0,STARBUCKS,packet
6854,1120176507.0,STARBUCKS,web_site
6861,2876248308.0,STARBUCKS,cup
6866,506172135.0,STARBUCKS,web_site
6867,506172135.0,STARBUCKS,web_site
6870,8604937684.0,STARBUCKS,wig
6871,8604937684.0,STARBUCKS,wig
6874,9988064.0,STARBUCKS,eggnog
6876,1325586778.0,STARBUCKS,ice_cream
6881,237618724.0,STARBUCKS,bucket
6882,25033940815.0,STARBUCKS,eggnog
6889,35689260.0,STARBUCKS,eggnog
6895,8604937684.0,STARBUCKS,wig
6907,4198528266.0,STARBUCKS,Christmas_stocking
6912,9158163515.0,STARBUCKS,espresso
6913,1233316703.0,STARBUCKS,packet
6920,29819365.0,STARBUCKS,eggnog
6921,31148854.0,STARBUCKS,wig
6926,10228958057.0,STARBUCKS,web_site
6928,13011638033.0,STARBUCKS,web_site
6931,197271595.0,STARBUCKS,eggnog
6935,4247767583.0,STARBUCKS,eggnog
6936,643566427.0,STARBUCKS,wig
6937,7188174995.0,STARBUCKS,eggnog
6940,18408190475.0,STARBUCKS,coffee_mug
6943,2350861714.0,STARBUCKS,coffee_mug
6948,13489903384.0,STARBUCKS,espresso
6961,4673975571.0,STARBUCKS,bucket
6962,506172135.0,STARBUCKS,Christmas_stocking
6967,1493821717.0,STARBUCKS,packet
6973,506172135.0,STARBUCKS,web_site
6978,13937546456.0,STARBUCKS,web_site
6993,256291741.0,STARBUCKS,ice_cream
6994,282329992.0,STARBUCKS,packet
7000,3088995911.0,STARBUCKS,web_site
7004,35689260.0,STARBUCKS,eggnog
7005,3623296701.0,STARBUCKS,web_site
7011,4593513345.0,STARBUCKS,ice_cream
7017,6213459720.0,STARBUCKS,ice_cream
7024,9018041.0,STARBUCKS,wig
7028,11072539117.0,STARBUCKS,eggnog
7030,2350861714.0,STARBUCKS,coffee_mug
7031,4498340327.0,STARBUCKS,Christmas_stocking
7040,7028562499.0,STARBUCKS,cup
7050,10989409977.0,STARBUCKS,web_site
7052,13486633.0,STARBUCKS,bucket
7053,1385233.0,STARBUCKS,Christmas_stocking
7055,14516393048.0,STARBUCKS,Christmas_stocking
7059,1651219334.0,STARBUCKS,ice_cream
7060,18328555605.0,STARBUCKS,bucket
7065,2058062226.0,STARBUCKS,coffee_mug
7073,23860052059.0,STARBUCKS,espresso
7080,3244720285.0,STARBUCKS,coffee_mug
7083,4269917434.0,STARBUCKS,espresso
7086,5364476707.0,STARBUCKS,cup
7088,5586506760.0,STARBUCKS,bucket
7091,6022987303.0,STARBUCKS,cup
7093,6918215672.0,STARBUCKS,web_site
7097,9174232356.0,STARBUCKS,cup
7114,2003964265.0,STARBUCKS,espresso
7117,22426589556.0,STARBUCKS,coffee_mug
7125,24847659591.0,STARBUCKS,bucket
7131,323865864.0,STARBUCKS,eggnog
7132,3620239213.0,STARBUCKS,coffee_mug
7136,4782776891.0,STARBUCKS,coffee_mug
7140,5976696954.0,STARBUCKS,web_site
7142,6937119760.0,STARBUCKS,Christmas_stocking
7145,7334164510.0,STARBUCKS,coffee_mug
7146,7724862028.0,STARBUCKS,ice_cream
7148,8645785498.0,STARBUCKS,coffee_mug
